MeasureCount,Transmitter,TxPower,Mode,RSSI
1124,0,7,2,-57
1125,0,7,2,-57
1126,0,7,2,-57
1127,0,7,2,-57
1128,0,7,2,-57
1129,0,7,2,-57
1130,0,7,2,-57
1131,0,7,2,-57
1132,0,7,2,-57
1133,0,7,2,-57
1134,0,7,2,-57
1135,0,7,2,-57
1136,0,7,2,-57
1137,0,7,2,-57
1138,0,7,2,-57
1139,0,7,2,-57
1140,1,7,2,-70
1141,1,7,2,-70
1142,1,7,2,-70
1143,1,7,2,-70
1144,1,7,2,-70
1145,1,7,2,-70
1146,1,7,2,-71
1147,1,7,2,-70
1148,1,7,2,-70
1149,1,7,2,-70
1150,1,7,2,-70
1151,1,7,2,-70
1152,1,7,2,-70
1153,1,7,2,-70
1154,1,7,2,-70
1155,1,7,2,-70
1156,1,7,2,-70
1157,1,7,2,-70
1158,1,7,2,-70
1159,1,7,2,-70
1160,0,8,2,-56
1161,0,8,2,-56
1162,0,8,2,-56
1163,0,8,2,-56
1164,0,8,2,-56
1165,0,8,2,-56
1166,0,8,2,-56
1167,0,8,2,-56
1168,0,8,2,-56
1169,0,8,2,-58
1170,0,8,2,-56
1171,0,8,2,-56
1172,0,8,2,-58
1173,0,8,2,-56
1174,0,8,2,-56
1175,0,8,2,-56
1176,0,8,2,-56
1177,0,8,2,-56
1178,0,8,2,-56
1179,0,8,2,-56
1180,1,8,2,-70
1181,1,8,2,-70
1182,1,8,2,-70
1183,1,8,2,-70
1184,1,8,2,-70
1185,1,8,2,-69
1186,1,8,2,-70
1187,1,8,2,-70
1188,1,8,2,-70
1189,1,8,2,-69
1190,1,8,2,-70
1191,1,8,2,-70
1192,1,8,2,-70
1193,1,8,2,-70
1194,1,8,2,-70
1195,1,8,2,-70
1196,1,8,2,-70
1197,1,8,2,-70
1198,1,8,2,-70
1199,1,8,2,-69
1200,0,-8,3,-70
1201,0,-8,3,-70
1202,0,-8,3,-70
1203,0,-8,3,-70
1204,0,-8,3,-70
1205,0,-8,3,-70
1206,0,-8,3,-70
1207,0,-8,3,-70
1208,0,-8,3,-70
1209,0,-8,3,-71
1210,0,-8,3,-70
1211,0,-8,3,-70
